benchmark,category,series_id,algo,cost_name,variant,changepoints,seg_index,low,high,seg_cost,time_sec,nruns,M,threshold,min_seg_len,seed,total_cost
<<<<<<< HEAD
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",1,0,25,169.22520277420222,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",2,25,34,38.14978458126206,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",3,34,48,72.26748508875167,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",4,48,56,29.61315910351879,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",5,56,77,76.66401975765245,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",6,77,89,31.878452562361375,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",7,89,102,60.13679259197544,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",8,102,110,23.868333050178883,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",9,110,123,39.55234229400967,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",10,123,133,40.02595085516914,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
M4,Demographic,Q13050,WBS,AIC,AIC_GAIN,"[25, 34, 48, 56, 77, 89, 102, 110, 123, 133, 147, 156, 164, 181, 189, 197, 206, 223, 231, 243, 251, 270, 280, 290, 309, 322, 351, 371, 379, 390, 411, 428, 449, 460, 468, 484, 493, 507, 519, 535, 547, 557, 576, 591, 603, 612, 620, 634, 646, 665, 673, 684, 696, 711, 735]",11,133,147,50.36155208129737,2.9447854579993873,400,400,20.0,8,0,3963.723594957359
